,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
1050,Fri Jun 18 19:15:41 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@AIPAC Will aipac tell the world that Israel has SOLD EXPIRED vaccines to Palestinians, which could have been disastrous to Palestinians, making the covid19 crisis far worse, leading to more Palestinian deaths? #ThisisIsrael. https://t.co/WTPn9XMSvs",-0.125,0.725,en,25,28,Linora,158,212,None,,"itranslate123
AIPAC",
1051,Fri Jun 18 19:15:44 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",A big thank you to all the doctors who are currently educating the public and bringing awareness about COVID19 vaccines. #VacunateYa,0.0,0.18888888888888888,en,0,0,bonill07,1425,1820,None,VacunateYa,,United States
1052,Fri Jun 18 19:15:52 +0000 2021,"<a href=""https://www.echobox.com"" rel=""nofollow"">Echobox</a>","Here are a few reasons to pick up a copy of The Guardian on Saturday⁣

#EndSARS #Euro2020 #ElRufai… https://t.co/n0DXI2DVhd",-0.2,0.1,en,0,0,GuardianNigeria,2163796,469,False,"EndSARS
Euro2020
ElRufai",,Nigeria
1053,Fri Jun 18 19:15:57 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,137,80,adekleine,1041,994,None,COVID19,CDCgov,
1054,Fri Jun 18 19:15:57 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","👇👇👇

""People are free to believe that #COVID19 is a hoax, and to argue that vaccines are a plot...but there is no constitutional right to put other people’s health at risk. As such, there are places where you should not work unless you are vaccinated.""

https://t.co/xiVWoCtRfP",0.14017857142857143,0.5526785714285715,en,199,44,Hrefna_Rvn_Qn,119,120,None,COVID19,NathanStall,Canada
1055,Fri Jun 18 19:16:03 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,914,510,amwase,435,367,None,COVID19,Winnie_Byanyima,kampala
1056,Fri Jun 18 19:16:22 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BREAKING NEWS: #Alberta Health Minister Tyler Shandro announces all Albertans who received 1st vaccine dose in May… https://t.co/ryYEAitcNc,0.0,0.0,en,0,0,MTone123,3204,251,False,Alberta,,Calgary
1057,Fri Jun 18 19:16:28 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.",0.1958333333333333,0.2875,en,100,98,Colinegreen,2113,5002,None,,MoetiTshidi,
1058,Fri Jun 18 19:16:43 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lab Leak, Masks, and Vaccines with Dr. Ashish Jha 

@ashishkjha #COVID19

WATCH: https://t.co/ccyGRMOhKA https://t.co/Ve7G9muID5",0.0,0.0,en,13,6,AndreaSakurada,1462,1334,False,COVID19,"davidpakmanshow
ashishkjha","Arica, Chile"
1059,Fri Jun 18 19:16:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AstraZeneca claims victory over EU in vaccine deliveries case, but will be fined for late supplies 

The EU has lost its case against the FTSE-listed pharma over the supply of Covid-19 vaccines -&gt; https://t.co/sO8DR2qwRc
 #AstraZeneca #CovidVaccine #astrazenecavaccine #Covid19 https://t.co/cQmyQcdOdq",-0.3,0.6,en,1,1,TomKiedrowski,2015,2173,None,,CityAM,United Kingdom
1060,Fri Jun 18 19:16:46 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",0.3333333333333333,0.7314814814814815,en,71,37,defibette,59,423,None,COVID19,"CDCgov
US_FDA",
1061,Fri Jun 18 19:16:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","FREEDOM IS BUT AN ILLUSION.
PLANDEMIC PLAN CONTINUES EVEN AS THE COVID19 AND VACCINES, ARE INJURING AND MURDERING THOUSANDS
THEY PUSH THIS SATANIC AGENDA WORLDWIDE
https://t.co/Dd9cGzP2YN",0.0,0.0,en,2,1,samza_zaza,553,613,None,,opalessense,
1062,Fri Jun 18 19:16:49 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tomorrow, Bucks County will celebrate Juneteenth with FREE #COVID19 vaccines! Walk-ins welcome, and no insurance is needed.
Vaccinations will be held at the Juneteenth Festival in Bristol and at many other locations listed below.
Give back to your community, get vaccinated today! https://t.co/m0yzECUVaW",0.335,0.515,en,0,1,jollytoddlers,122,495,None,COVID19,BCHealthEquity,"Southampton, Pennsylvania"
1063,Fri Jun 18 19:16:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,137,81,defibette,59,423,None,COVID19,CDCgov,
1064,Fri Jun 18 19:16:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #DeltaVariant positive. 6/16 patients &amp; 5/6 HCWs had received 2 doses of #COVID19 vaccine. A 2x vaccinated 80-year old also died. https://t.co/Y4GubHLMYF,0.10909090909090909,0.38181818181818183,en,169,69,vickiw32,385,967,None,DeltaVariant,DrEricDing,
1065,Fri Jun 18 19:16:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/2PAtFYkyUZ https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,556,363,michmorgan01,122,311,None,,RealJoelSmalley,United Kingdom
1066,Fri Jun 18 19:17:01 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/MC2tGfl7Mz",-0.75,1.0,en,0,0,PuneUpdater,88,0,None,,,
1067,Fri Jun 18 19:17:01 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1023,0,… https://t.co/BFD3AHF4FM",-0.75,1.0,en,0,0,PuneUpdater,88,0,None,,,
1068,Fri Jun 18 19:17:01 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,471,0,417… https://t.co/z6pUn9R6W0",-0.375,0.5,en,0,0,PuneUpdater,88,0,None,,,
1069,Fri Jun 18 19:17:01 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 386,27… https://t.co/nMz6TeqIWE",-0.75,1.0,en,0,0,PuneUpdater,88,0,None,,,
1070,Fri Jun 18 19:17:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,147,98,felix_papaya,61,134,False,,shawajason,they/them
1071,Fri Jun 18 19:17:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,569,626,Wildraar,1204,4940,None,,"TelGlobalHealth
WHOAFRO",UK
1072,Fri Jun 18 19:17:14 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Some good news for Friday. Yesterday we had our highest daily administration of vaccines at over 58,000. On course for up to 330,000 this week. Hospital #Covid19 inpatients down to 52 (24 hospitals with 2 or less), 18 in ICU. As always, let's protect this huge progress @HSELive",0.15555555555555559,0.3711111111111111,en,1853,134,lorcanoc,2149,2260,None,,paulreiddublin,"Dublin City, Ireland"
1073,Fri Jun 18 19:17:22 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",what is this 😭,0.0,0.0,en,0,0,SinoSantiago,430,305,None,,,
1074,Fri Jun 18 19:17:24 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#OneEastToronto shares the faces of our partnership. Meet Bernadette Lettner, RN at @SRiverdaleCHC. ""I’ve ridden my motorcycle and leaned on a host of drivers to bring #COVID19 vaccines to shelters, group homes, supervised injection sites and more."" https://t.co/c1blnXin55 https://t.co/2BFt72bJ7T",0.5,0.5,en,22,6,jasoncarvalhoHQ,1413,1017,None,OneEastToronto,"ETHPnews
SRiverdaleCHC","In the Cloud |Toronto, Ontario"
1075,Fri Jun 18 19:17:24 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BREAKING NEWS: #Alberta Health Minister Tyler Shandro announces all Albertans who received 1st vaccine dose in May can now book 2nd dose. And those who received it in June can now book 2nd dose four weeks from the 1st dose.
 #COVID19 #COVIDAB #vaccines #health https://t.co/XCD8EkkMCQ",0.0,0.0,en,0,1,rkbsi,1285,1666,None,Alberta,MTone123,"Calgary, AB"
1076,Fri Jun 18 19:17:25 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",N.S. to waive ambulance fees for people who have adverse reactions to COVID vaccines - Change follows several people being told their cases weren't COVID emergencies #vaccine #covid19  https://t.co/C2f9CjbG8M,0.0,0.0,en,20,27,nocompulsoryvac,7864,6147,None,,VaccineChoiceCA,Australia
1077,Fri Jun 18 19:17:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",0.3333333333333333,0.7314814814814815,en,71,38,16thStMALL,8034,8737,None,COVID19,"CDCgov
US_FDA",16th St MALL ~ DENVER COLORADO
1078,Fri Jun 18 19:17:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV",0.1590909090909091,0.6136363636363636,en,11,9,Murendi,4089,1363,None,coronavirus,SABCNews,Johannesburg/Inner Capetonian
1079,Fri Jun 18 19:17:42 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",It is precisely because people HAVE done their research that these findings are coming to light. They’ve been censored - that doesn’t make them wrong. Too much evidence that cannot be ignored unless those pushing it wish to be held liable,0.08,0.62,en,1,1,nuala1990,198,361,None,,Rainbowandsteel,United Kingdom
1080,Fri Jun 18 19:17:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Here it is again.

For those who have read my analysis - https://t.co/lpyrRaJC2v - you might note that… https://t.co/PXf5Q8mCls",0.0,0.0,en,0,0,LawyerBuchanan,708,425,False,,,"Edmonton, Alberta"
1081,Fri Jun 18 19:17:55 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,556,364,a_inska,1,10,None,,RealJoelSmalley,
1082,Fri Jun 18 19:18:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,915,511,MarkissiosK,8512,5746,None,COVID19,Winnie_Byanyima,
1083,Fri Jun 18 19:18:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bring back digital vibes!

WHAT ARE WE BEING SUBJECTED TO 😭",0.0,0.0,en,1,1,KMalatji,26633,765,None,,mfazomnyama_,This corner of the Earth
1084,Fri Jun 18 19:18:23 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Please do your research first if you read or see something about vaccines or #covid19 that sounds unusual.

Spreading disinfo means people won’t get vaccinated out of fear.

That will lead to more deaths.

America’s Frontline Doctors: not to be trusted.

https://t.co/Jy0KGpRqrs https://t.co/1yq1ER5FcQ",0.31666666666666665,0.611111111111111,en,16,14,bluwndzdancing,763,1879,None,covid19,QuizzicalGirl,
1085,Fri Jun 18 19:18:37 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","List of vaccines which don't work against #COVID19 variants after 2 doses:

1.
2.
3. 
4. 

Please...go and get vaccinated! 💉",0.0,0.0,en,370,100,CdnEconist,269,4997,None,COVID19,AmitAryaMD,Panama
1086,Fri Jun 18 19:18:39 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@StevenW69808657 @stopthistyranny @energy_therapy @ArchieHicoxGB @HowarthSibling @Peston @afneil @itvnews @GOVUK If you examine the US VAERS record, you’ll see the rate of Vax associated death after covid19 Vax is at least 6000. Open VAERS estimate it at 20,000 deaths.
Typical annual run rate for all vaccines combined? 200 deaths.",-0.15555555555555556,0.4666666666666666,en,1,1,stopthistyranny,42,150,None,,"HCimiez
StevenW69808657
stopthistyranny
energy_therapy
ArchieHicoxGB
HowarthSibling
Peston
afneil
itvnews
GOVUK",Somewhere far away 
1087,Fri Jun 18 19:18:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@StevenW69808657 @JanetWood101 @stopthistyranny @energy_therapy @ArchieHicoxGB @HowarthSibling @Peston @afneil… https://t.co/l6eOEhS0zu,0.0,0.0,en,0,0,HCimiez,90,91,None,,"StevenW69808657
JanetWood101
stopthistyranny
energy_therapy
ArchieHicoxGB
HowarthSibling
Peston
afneil",
1088,Fri Jun 18 19:18:50 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",What are these graphics mara lona?,0.0,0.0,en,0,0,Mr_Mawela,821,460,None,,,South Africa
1089,Fri Jun 18 19:18:57 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",🤢 What presentation style is this?,0.0,0.0,en,0,0,MissMaleka,2186,593,None,,,
1090,Fri Jun 18 19:18:59 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.",0.1958333333333333,0.2875,en,102,100,DarkKindOfLight,608,697,None,,MoetiTshidi,"Liverpool, England"
